seeker_survey_id	role	seeker_id	case	reason	age_group	gender	race	degree	job	marital_status	political_view	religion	recommender_id	date
first_batch_362	SEEKER	user_558	accept_rating_good	The action movie	45 - 54	Male	Caucasian	Associate Degree	Employed	Married	Moderate	Roman Catholic	user_304	2020-02-20 14:53:50.331977
first_batch_363	SEEKER	user_559	accept_rating_mod	The storyline was interesting.	25 - 34	Female	Other	Master	Employed	Married	Moderate	Other	user_482	2020-02-20 15:10:44.032986
first_batch_364	SEEKER	user_561	accept_others	Action and fantasy themes, also being a Canadian film 	25 - 34	Male	Caucasian	Associate Degree	Employed	Married	Liberal	Atheist	user_560	2020-02-20 15:36:43.361858
first_batch_366	SEEKER	user_563	accept_rating_good	The cast is very familiar and the story-line seems interesting. 	35 - 44	Male	African	Bachelor/4-year Degree	Employed	Married	Moderate	Other	user_562	2020-02-20 15:45:36.095958
first_batch_365	SEEKER	user_509	accept_rating_good	I chose to watch this because the recommender said it has Will Ferrell in it and I think he is a really funny actor. i have also never seen anything about this movie.	35 - 44	Female	Caucasian	High School/GED	Employed	Married	Liberal	Atheist	user_564	2020-02-20 15:40:54.645539
first_batch_367	SEEKER	user_566	accept_rating_good	the acting and the genre 	18 - 24	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Protestant	user_565	2020-02-20 16:12:43.526977
first_batch_368	SEEKER	user_564	accept_rating_good	It is similar to other movies I like and a sequal to movies I specifically said I enjoyed	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Other	user_567	2020-02-20 16:18:41.833437
first_batch_369	SEEKER	user_568	accept_others	Those are two amazing actors and the concept seems hilarious.	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Divorced	Liberal	Protestant	user_562	2020-02-20 16:23:04.358571
first_batch_371	SEEKER	user_570	accept_rating_good	boredom and curiosity	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Conservative	Roman Catholic	user_569	2020-02-20 16:31:48.267699
first_batch_372	SEEKER	user_562	accept_others	The main actor.	25 - 34	Male	Caucasian	High School/GED	Employed	Never been married	Moderate	Atheist	user_571	2020-02-20 16:50:18.149996
first_batch_373	SEEKER	user_172	accept_rating_good	I love Tarantino and need to rewatch this. 	35 - 44	Female	Caucasian	Associate Degree	Employed	Living with partner	Liberal	Other	user_298	2020-02-20 17:01:26.035746
first_batch_375	SEEKER	user_573	accept_rating_good	It sounded exactly like a movie that I would love. 	45 - 54	Female	Caucasian	Associate Degree	Employed	Married	Moderate	Protestant	user_572	2020-02-20 17:19:25.367175
first_batch_374	SEEKER	user_575	accept_uninterested	They claimed it was one of the best movies. 	25 - 34	Female	Southeast Asian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Roman Catholic	user_574	2020-02-20 17:17:01.964826
first_batch_376	SEEKER	user_577	accept_rating_mod	The description of the movie sounds interesting. The recommender took in consideration that I enjoy historical movies so I trusted their reccomendation	35 - 44	Female	Caucasian	High School/GED	Employed	Married	Liberal	Other	user_576	2020-02-20 17:34:36.443096
first_batch_377	SEEKER	user_579	accept_others	It’s my very favorite gender and I’m rarely disappointed.	45 - 54	Female	Caucasian	Master	Employed	Divorced	Liberal	Atheist	user_578	2020-02-20 17:38:41.683262
first_batch_378	SEEKER	user_271	accept_others	its horror	35 - 44	Male	Caucasian	Master	Employed	Married	Conservative	Roman Catholic	user_580	2020-02-20 17:55:48.139505
first_batch_379	SEEKER	user_582	accept_rating_good	My partner gave the recommendation on actor I like.	35 - 44	Female	South Asian	Bachelor/4-year Degree	Employed	Married	Conservative	Hindu	user_581	2020-02-20 18:39:57.015482
first_batch_380	SEEKER	user_583	accept_others	The recommended video was in line with my recent theater going experience. There was action, imagination, comedy and fun. I also like the director and cast. 	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Other	user_368	2020-02-20 19:09:52.123471
first_batch_381	SEEKER	user_18	accept_rating_good	the suspense	25 - 34	Male	Other	Associate Degree	Employed	Never been married	Moderate	Protestant	user_584	2020-02-20 20:13:36.299008
first_batch_382	SEEKER	user_586	accept_rating_good	I like and enjoy superhero/supervillain movies, and I appreciate Joaquin Phoenix as an actor.	25 - 34	Female	Caucasian	Vocational Training	Employed	Never been married	Moderate	Other	user_585	2020-02-20 21:03:36.169338
first_batch_383	SEEKER	user_588	accept_rating_good	I am a big Steven King fan and I really liked the concept behind the Shining. Based on the trailer it looks like this movie does a good job of continuing that legacy and has some additional characters and stories that expand on the original movie's world.	35 - 44	Male	East Asian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Protestant	user_587	2020-02-20 22:28:13.530091
first_batch_384	SEEKER	user_590	accept_others	sounds a lot like a true crime situation, which im a big fan of. hoping the ending really doesn't disappoint. the trailer you have linked isnt to the movie you recommended though	25 - 34	Male	Caucasian	High School/GED	Employed	Never been married	Moderate	Other	user_589	2020-02-20 22:35:08.235415
first_batch_385	SEEKER	user_592	accept_others	The description my partner gave me sold me.	45 - 54	Male	Other	Bachelor/4-year Degree	Employed	Never been married	Moderate	Atheist	user_591	2020-02-20 23:13:56.003167
first_batch_386	SEEKER	user_48	accept_rating_good	The description given draws me to want to watch the recommended movie.	35 - 44	Female	Caucasian	Associate Degree	Employed	Married	Conservative	Mormon	user_593	2020-02-21 01:34:47.876279
first_batch_387	SEEKER	user_595	accept_others	The movie he mentioned to watch.	25 - 34	Male	Caucasian	Master	Employed	Married	Conservative	Roman Catholic	user_594	2020-02-21 02:08:12.260434
first_batch_388	SEEKER	user_597	accept_rating_mod	The idea that is might be different from other superhero movies. 	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Protestant	user_596	2020-02-21 04:28:36.914379
first_batch_389	SEEKER	user_599	accept_others	it is another movie about a dog and I loved the other movies that was like this one.	25 - 34	Female	Caucasian	High School/GED	Employed	Never been married	Moderate	Other	user_598	2020-02-21 05:28:37.721501
first_batch_390	SEEKER	user_600	accept_rating_good	I like action movies as well as the lead actor Ryan Reynolds.	18 - 24	Male	East Asian	Bachelor/4-year Degree	Employed	Never been married	Conservative	Protestant	user_152	2020-02-21 05:37:05.414888
first_batch_391	SEEKER	user_602	accept_rating_good	I like the actors.	55 - 74	Male	Caucasian	Bachelor/4-year Degree	Retired	Married	Moderate	Protestant	user_601	2020-02-21 05:56:38.845153
first_batch_392	SEEKER	user_143	accept_rating_good	Its a classic movie that I have not seen in years that I would love to rewatch again.	35 - 44	Male	Caucasian	Associate Degree	Employed	Never been married	Liberal	Atheist	user_603	2020-02-21 06:00:31.843730
first_batch_393	SEEKER	user_605	accept_others	It looks really scary and is what i asked for. I think I will watch this movie.	35 - 44	Female	Caucasian	Master	Employed	Living with partner	Liberal	Atheist	user_604	2020-02-21 06:51:28.470295
first_batch_394	SEEKER	user_298	accept_rating_mod	I thought it was another video , I would reject this one	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Moderate	Protestant	user_606	2020-02-21 07:11:30.194750
first_batch_395	SEEKER	user_607	accept_rating_good	the actors and the genre are among my favorites	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Moderate	Atheist	user_475	2020-02-21 07:17:47.854194
first_batch_396	SEEKER	user_475	accept_uninterested	Their description	25 - 34	Male	Native American/American Indian/Alaskan Native	Bachelor/4-year Degree	Employed	Married	Conservative	Roman Catholic	user_608	2020-02-21 07:37:25.463315
first_batch_397	SEEKER	user_609	accept_rating_good	"I loved the original Shining movie and had no idea that ""Doctor Sleep"" was a follow up on the story. I can't wait to see how Danny turned out as an adult."	25 - 34	Male	Caucasian	High School/GED	Employed	Married	Moderate	Protestant	user_596	2020-02-21 07:50:37.196107
first_batch_398	SEEKER	user_611	accept_rating_good	Well, I've seen the film before and liked it. I didn't really get a new rec. I think people aren't getting the method of this.	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Atheist	user_610	2020-02-21 08:06:16.174759
first_batch_399	SEEKER	user_612	accept_others	the high action, the plot of the story and comedy 	25 - 34	Female	South Asian	High School/GED	Homemaker	Never been married	Conservative	Other	user_6	2020-02-21 08:12:17.768155
first_batch_400	SEEKER	user_614	accept_others	It was a movie I always meant to see but never did	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Moderate	Atheist	user_613	2020-02-21 08:17:04.536207
first_batch_401	SEEKER	user_616	accept_uninterested	intersting	25 - 34	Male	Native American/American Indian/Alaskan Native	Bachelor/4-year Degree	Employed	Married	Moderate	Mormon	user_615	2020-02-21 08:42:38.749062
first_batch_402	SEEKER	user_617	accept_rating_good	Have seen the past Bad Boys Movies and enjoyied them so thought I would watch this one.	45 - 54	Female	Caucasian	High School/GED	Employed	Divorced	Conservative	Other	user_6	2020-02-21 08:45:48.133810
first_batch_403	SEEKER	user_619	accept_rating_good	It has good actors in it.	18 - 24	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Protestant	user_618	2020-02-21 08:52:00.586083
first_batch_404	SEEKER	user_621	accept_rating_good	It has comedy along with action in it.	35 - 44	Male	Caucasian	Associate Degree	Employed	Married	Moderate	Protestant	user_620	2020-02-21 09:41:16.803458
first_batch_405	SEEKER	user_623	accept_rating_good	I like that I don't know what the movie is going to be about entirely. 	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Liberal	Other	user_622	2020-02-21 10:38:05.818928
first_batch_406	SEEKER	user_478	accept_others	it is a good movie	35 - 44	Male	Caucasian	High School/GED	Employed	Never been married	Liberal	Atheist	user_624	2020-02-21 10:49:23.627639
first_batch_407	SEEKER	user_626	accept_rating_good	I love horror movies and the movie that was suggested seems interesting to me. The stigma surrounding ouija boards makes it more appealing.	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Conservative	Protestant	user_625	2020-02-21 11:21:38.365206
first_batch_408	SEEKER	user_628	accept_others	The video did not load - it presented with a playback error.	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Divorced	Liberal	Other	user_627	2020-02-21 11:24:04.275640
first_batch_409	SEEKER	user_630	accept_uninterested	The actress that was in the movie the recommender recommended was in previous movies I have watched and enjoyed	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Moderate	Roman Catholic	user_629	2020-02-21 12:18:33.162590
first_batch_410	SEEKER	user_5	accept_rating_good	the theme and the actors are the best, my genre of a movie and what I like in a romantic comedy!	55 - 74	Female	Caucasian	Associate Degree	Employed	Divorced	Moderate	Protestant	user_631	2020-02-21 13:16:58.367002
first_batch_411	SEEKER	user_115	accept_rating_good	i would love to watch it	25 - 34	Female	Caucasian	Master	Employed	Married	Liberal	Muslim	user_78	2019-12-06 14:18:40.821784
first_batch_412	SEEKER	user_632	accept_uninterested	It involves drama and romance and actors that I enjoy	18 - 24	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Protestant	user_80	2019-12-06 14:19:42.036163
first_batch_413	SEEKER	user_508	accept_others	The Predators.  It's a movie I think I would enjoy as it's in the universe of the ALIENS films.	55 - 74	Female	Caucasian	Associate Degree	Employed	Married	Moderate	Other	user_633	2019-12-06 14:27:33.711394
first_batch_414	SEEKER	user_6	accept_rating_good	The fact that its an horror movie and very recent.	55 - 74	Female	African	Bachelor/4-year Degree	Employed	Married	Conservative	Protestant	user_634	2019-12-06 14:39:00.154885
first_batch_415	SEEKER	user_635	accept_others	It looks like a funny story and I like the actor. 	25 - 34	Male	Caucasian	High School/GED	Employed	Never been married	Liberal	Atheist	user_304	2019-12-06 15:49:58.828473
first_batch_416	SEEKER	user_636	accept_rating_good	its a movie from a series of moves that I like a lot and will probably enjoy	18 - 24	Male	Caucasian	High School/GED	Employed	Never been married	Moderate	Roman Catholic	user_77	2019-12-06 16:40:02.625687
first_batch_417	SEEKER	user_638	accept_others	I like Disney and children movies and have not seen it yet. 	25 - 34	Female	Caucasian	Bachelor/4-year Degree	University Student	Never been married	Moderate	Protestant	user_637	2019-12-06 16:53:38.124285
first_batch_418	SEEKER	user_77	accept_rating_good	I love cop movies.	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Orthodox	user_639	2019-12-06 17:37:25.870796
first_batch_419	SEEKER	user_641	accept_others	this trailer is awesome	55 - 74	Female	Native American/American Indian/Alaskan Native	Bachelor/4-year Degree	Retired	Married	Conservative	Roman Catholic	user_640	2019-12-06 22:58:19.984441
first_batch_420	SEEKER	user_642	accept_uninterested	they addressed one of the core themes of cyberpunk, which is privacy	25 - 34	Female	Hispanic/Latino	Bachelor/4-year Degree	Employed	Never been married	Liberal	Other	user_31	2019-12-06 23:19:21.534661
first_batch_421	SEEKER	user_643	accept_uninterested	Action movie sounds like a great genre to watch because action seems so cool	18 - 24	Male	South Asian	High School/GED	University Student	Never been married	Moderate	Hindu	user_230	2019-12-06 23:43:09.173097
first_batch_422	SEEKER	user_645	accept_uninterested	Jungle Cruise	18 - 24	Male	East Asian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Muslim	user_644	2019-12-07 02:59:10.400951
first_batch_424	SEEKER	user_646	accept_others	The scifi	25 - 34	Female	Caucasian	Associate Degree	Employed	Living with partner	Liberal	Other	user_298	2019-12-07 07:54:07.411499
first_batch_423	SEEKER	user_647	accept_rating_good	It has Sean Connery, fucking love that guy, and is a drama 	25 - 34	Male	Other	Master	Employed	Living with partner	Liberal	Buddhist	user_294	2019-12-07 07:53:56.145574
